Date,SPY,BND
2020-06-14,279.6423645019531,73.3902359008789
2020-06-21,284.9631652832031,73.57417297363281
2020-06-28,277.03216552734375,73.73306274414062
2020-07-05,288.27777099609375,73.99412536621094
2020-07-12,293.2265930175781,74.16165161132812
2020-07-19,297.0397644042969,74.42129516601562
2020-07-26,296.2642822265625,74.6893310546875
2020-08-02,301.4715270996094,74.93230438232422
2020-08-09,308.90399169921875,74.99855041503906
2020-08-16,310.99981689453125,74.13426971435547
2020-08-23,313.4373779296875,74.4866943359375
2020-08-30,323.68585205078125,74.0084457397461
2020-09-06,316.29034423828125,74.16185760498047
2020-09-13,308.4331970214844,74.31317901611328
2020-09-20,306.5067138671875,74.25431823730469
2020-09-27,304.7269592285156,74.15345764160156
2020-10-04,309.4638671875,74.17870330810547
2020-10-11,321.52386474609375,74.04398345947266
2020-10-18,321.9317932128906,74.1534423828125
2020-10-25,320.5320129394531,73.84188842773438
2020-11-01,302.69683837890625,73.7408676147461
2020-11-08,324.5921325683594,74.23931884765625
2020-11-15,331.9524841308594,74.07064056396484
2020-11-22,329.3847351074219,74.54297637939453
2020-11-29,337.11578369140625,74.5345458984375
2020-12-06,342.844482421875,74.2328109741211
2020-12-13,339.5536804199219,74.50314331054688
2020-12-20,343.6821594238281,74.42713165283203
2020-12-27,343.5146179199219,74.59701538085938
2021-01-03,348.0575866699219,74.7496109008789
2021-01-10,354.9278564453125,73.96981048583984
2021-01-17,349.7518615722656,74.03760528564453
2021-01-24,356.43603515625,74.06304931640625
2021-01-31,344.51068115234375,74.10546112060547
2021-02-07,360.93243408203125,73.824462890625
2021-02-14,365.5218811035156,73.7225570678711
2021-02-21,363.0921325683594,73.23015594482422
2021-02-28,354.09002685546875,72.9585189819336
2021-03-07,357.1341857910156,72.35397338867188
2021-03-14,366.8438415527344,71.9714126586914
2021-03-21,363.76763916015625,71.78437042236328
2021-03-28,369.83856201171875,72.08191680908203
2021-04-04,374.162841796875,72.26270294189453
2021-04-11,384.32464599609375,72.39051818847656
2021-04-18,389.7137451171875,72.62061309814453
2021-04-25,389.2279968261719,72.81657409667969
2021-05-02,389.7510681152344,72.65467834472656
2021-05-09,394.2528991699219,72.85184478759766
2021-05-16,389.0785827636719,72.5958023071289
2021-05-23,387.54693603515625,72.62992095947266
2021-05-30,392.3102722167969,72.76648712158203
2021-06-06,394.701171875,72.99214935302734
2021-06-13,396.2982482910156,73.3597640991211
2021-06-20,388.7959899902344,73.4452133178711
2021-06-27,399.7500305175781,73.13748931884766
2021-07-04,406.4123840332031,73.54115295410156
2021-07-11,408.0989685058594,73.79798889160156
2021-07-18,404.1822204589844,73.90071868896484
2021-07-25,412.24072265625,74.08047485351562
2021-08-01,410.9007568359375,74.27741241455078
2021-08-08,414.63018798828125,73.94812774658203
2021-08-15,417.8442077636719,74.05101776123047
2021-08-22,415.4454040527344,74.17107391357422
2021-08-29,421.9015808105469,74.1453628540039
2021-09-05,424.55340576171875,74.09810638427734
2021-09-12,417.39453125,74.08955383300781
2021-09-19,414.9338684082031,74.08097839355469
2021-09-26,417.2934265136719,73.79754638671875
2021-10-03,408.2032165527344,73.63475799560547
2021-10-10,411.60614013671875,73.04989624023438
2021-10-17,419.1358947753906,73.3509292602539
2021-10-24,425.9511413574219,73.06707000732422
2021-10-31,431.713623046875,73.43692016601562
2021-11-07,440.43719482421875,73.9486312866211
2021-11-14,439.252685546875,73.38006591796875
2021-11-21,440.7756042480469,73.42314147949219
2021-11-28,431.4504089355469,73.45758056640625
2021-12-05,426.2331848144531,73.92765808105469
2021-12-12,442.5146789550781,73.40132141113281
2021-12-19,433.8151550292969,73.6601791381836
2021-12-26,443.9372863769531,73.42768096923828
2022-01-02,448.0502624511719,73.35845947265625
2022-01-09,439.68280029296875,72.32839965820312
2022-01-16,438.390380859375,72.11199951171875
2022-01-23,413.1654357910156,72.18125915527344
2022-01-30,416.9105224609375,71.89559173583984
